"Time","Conc"
81.336669921875,0.011685733841192
81.338330078125,0.011683990470469
81.3399983723958,0.0116822488413751
81.3416666666667,0.0116805063414667
81.3433349609375,0.0116787647123728
81.3450032552083,0.0116770230832789
81.3466634114583,0.011675281454185
81.3483317057292,0.0116735406959057
81.35,0.0116717999376263
81.3516682942708,0.0116700600501616
81.3533365885417,0.0116683192918822
81.3549967447917,0.0116665794044174
81.3566650390625,0.0116648403877672
81.3583333333333,0.0116631013711169
81.3600016276042,0.0116613623544667
81.361669921875,0.0116596233378164
81.363330078125,0.0116578851919808
81.3649983723958,0.0116561470461451
81.3666666666667,0.0116544097711239
81.3683349609375,0.0116526716252882
81.3700032552083,0.0116509343502671
81.3716634114583,0.0116491979460604
81.3733317057292,0.0116474615418538
81.375,0.0116457251376472
81.3766682942708,0.0116439887334406
81.3783365885417,0.0116422532000486
81.3799967447917,0.0116405176666565
81.3816650390625,0.0116387821332645
81.3833333333333,0.011637047470687
81.3850016276042,0.0116353128081094
81.386669921875,0.0116335790163465
81.388330078125,0.011631844353769
81.3899983723958,0.0116301114328206
81.3916666666667,0.0116283776410576
81.3933349609375,0.0116266447201092
81.3950032552083,0.0116249117991608
81.3966634114583,0.0116231788782123
81.3983317057292,0.0116214468280785
81.4,0.0116197147779446
81.4016682942708,0.0116179835986253
81.4033365885417,0.0116162515484914
81.4049967447917,0.0116145203691721
81.4066650390625,0.0116127900606673
81.4083333333333,0.0116110597521625
