"t_h","c_mgL"
40.0166666666667,0.192499741868228
40.0183349609375,0.1924621226798
40.0199991861979,0.192424503491372
40.0216674804688,0.192386898235977
40.0233317057292,0.192349306913614
40.025,0.192311701658219
40.0266682942708,0.192274124268889
40.0283325195312,0.19223654687956
40.0300008138021,0.19219896949023
40.0316650390625,0.192161406033933
40.0333333333333,0.192123842577636
40.0350016276042,0.192086293054372
40.0366658528646,0.192048743531108
40.0383341471354,0.192011207940876
40.0399983723958,0.191973672350645
40.0416666666667,0.191936150693446
40.0433349609375,0.19189864296928
40.0449991861979,0.191861121312082
40.0466674804687,0.191823627520949
40.0483317057292,0.191786119796783
40.05,0.191748639938682
40.0516682942708,0.191711146147549
40.0533325195313,0.191673680222481
40.0550008138021,0.191636200364381
40.0566650390625,0.191598748372346
40.0583333333333,0.191561282447278
40.0600016276042,0.191523844388276
40.0616658528646,0.191486392396241
40.0633341471354,0.191448968270272
40.0649983723958,0.19141153021127
40.0666666666667,0.1913741060853
40.0683349609375,0.191336695892364
40.0699991861979,0.191299285699427
40.0716674804687,0.191261889439523
40.0733317057292,0.191224493179619
40.075,0.191187110852748
40.0766682942708,0.191149728525877
40.0783325195313,0.191112360132039
40.0800008138021,0.1910749917382
40.0816650390625,0.191037623344362
40.0833333333333,0.191000268883556
40.0850016276042,0.190962928355783
40.0866658528646,0.19092558782801
40.0883341471354,0.19088826123327
40.0899983723958,0.19085093463853
40.0916666666667,0.19081360804379
40.0933349609375,0.190776309315115
40.0949991861979,0.190738996653408
40.0966674804688,0.190701697924733
40.0983317057292,0.190664413129091
40.1,0.190627128333449
40.1016682942708,0.190589843537807
40.1033325195312,0.190552572675198
40.1050008138021,0.190515315745622
40.1066650390625,0.190478058816046
40.1083333333333,0.190440801886469
40.1100016276042,0.190403558889925
40.1116658528646,0.190366329826415
40.1133341471354,0.190329100762904
40.1149983723958,0.190291871699393
40.1166666666667,0.190254656568915
40.1183349609375,0.190217441438436
40.1199991861979,0.190180240240991
40.1216674804688,0.190143052976578
40.1233317057292,0.190105865712166
40.125,0.190068678447753
40.1266682942708,0.190031505116373
40.1283325195312,0.189994331784993
40.1300008138021,0.189957172386646
40.1316650390625,0.189920026921332
40.1333333333333,0.189882867522985
40.1350016276042,0.189845735990703
40.1366658528646,0.189808604458421
40.1383341471354,0.18977147292614
40.1399983723958,0.189734355326891
40.1416666666667,0.189697237727642
40.1433349609375,0.189660134061426
40.1449991861979,0.18962303039521
40.1466674804688,0.189585940662026
40.1483317057292,0.189548850928843
40.15,0.189511775128692
40.1516682942708,0.189474699328542
40.1533325195312,0.189437637461424
